

Prunay-sur-Essonne;91720;91507
Puiselet-le-Marais;91150;91508
Pussay;91740;91511
Quincy-sous-Sénart;91480;91514
Richarville;91410;91519
Ris-Orangis;91130;91521
Roinville;91410;91525
Roinvilliers;91150;91526
Saclas;91690;91533
Saclay;91400;91534
Saint-Aubin;91190;91538
Saint-Chéron;91530;91540
Saint-Cyr-la-Rivière;91690;91544
Saint-Cyr-sous-Dourdan;91410;91546
Saint-Escobille;91410;91547
Sainte-Geneviève-des-Bois;91700;91549
Saint-Germain-lès-Arpajon;91180;91552
Saint-Germain-lès-Corbeil;91250;91553
Saint-Hilaire;91780;91556
Saint-Jean-de-Beauregard;91940;91560
Saint-Maurice-Montcouronne;91530;91568
Saint-Michel-sur-Orge;91240;91570
Saint-Pierre-du-Perray;91280;91573
Saintry-sur-Seine;91250;91577
Saint-Sulpice-de-Favières;91910;91578
Saint-Vrain;91770;91579
Saint-Yon;91650;91581
Saulx-les-Chartreux;91160;91587
Savigny-sur-Orge;91600;91589
Sermaise;91530;91593
Soisy-sur-École;91840;91599
Soisy-sur-Seine;91450;91600
Souzy-la-Briche;91580;91602
Congerville-Thionville;91740;91613
Tigery;91250;91617
Torfou;91730;91619
Valpuiseaux;91720;91629
Le Val-Saint-Germain;91530;91630
Varennes-Jarcy;91480;91631
Vaugrigneuse;91640;91634
Vauhallan;91430;91635
Vayres-sur-Essonne;91820;91639
Verrières-le-Buisson;91370;91645
Vert-le-Grand;91810;91648
Vert-le-Petit;91710;91649
Videlles;91890;91654
Vigneux-sur-Seine;91270;91657
Villabé;91100;91659
Villebon-sur-Yvette;91140;91661
Villeconin;91580;91662
La Ville-du-Bois;91620;91665
Villejust;91140;91666
Villemoisson-sur-Orge;91360;91667
Villeneuve-sur-Auvers;91580;91671
Villiers-le-Bâcle;91190;91679
Villiers-sur-Orge;91700;91685
Viry-Châtillon;91170;91687
Wissous;91320;91689
Yerres;91330;91691
Les Ulis;91940;91692
Antony;92160;92002
Asnières-sur-Seine;92600;92004
Bagneux;92220;92007
Bois-Colombes;92270;92009
Boulogne-Billancourt;92100;92012
Bourg-la-Reine;92340;92014
Châtenay-Malabry;92290;92019
Châtillon;92320;92020
Chaville;92370;92022
Clamart;92140;92023
Clichy;92110;92024
Colombes;92700;92025
Courbevoie;92400;92026
Fontenay-aux-Roses;92260;92032
Garches;92380;92033
La Garenne-Colombes;92250;92035
Gennevilliers;92230;92036
Issy-les-Moulineaux;92130;92040
Levallois-Perret;92300;92044
Malakoff;92240;92046
Marnes-la-Coquette;92430;92047
Meudon;92190;92048
Montrouge;92120;92049
Nanterre;92000;92050
Neuilly-sur-Seine;92200;92051
Le Plessis-Robinson;92350;92060
Puteaux;92800;92062
Rueil-Malmaison;92500;92063
Saint-Cloud;92210;92064
Sceaux;92330;92071
Sèvres;92310;92072
Suresnes;92150;92073
Vanves;92170;92075
Vaucresson;92420;92076
Ville-d'Avray;92410;92077
Villeneuve-la-Garenne;92390;92078
Aubervilliers;93300;93001
Aulnay-sous-Bois;93600;93005
Bagnolet;93170;93006
Le Blanc-Mesnil;93150;93007
Bobigny;93000;93008
Bondy;93140;93010
Le Bourget;93350;93013
Clichy-sous-Bois;93390;93014
Coubron;93470;93015
La Courneuve;93120;93027
Drancy;93700;93029
Dugny;93440;93030
Épinay-sur-Seine;93800;93031
Gagny;93220;93032
Gournay-sur-Marne;93460;93033
L' Île-Saint-Denis;93450;93039
Les Lilas;93260;93045
Livry-Gargan;93190;93046
Montfermeil;93370;93047
Montreuil;93100;93048
Neuilly-Plaisance;93360;93049
Neuilly-sur-Marne;93330;93050
Noisy-le-Grand;93160;93051
Noisy-le-Sec;93130;93053
Pantin;93500;93055
Les Pavillons-sous-Bois;93320;93057
Pierrefitte-sur-Seine;93380;93059
Le Pré-Saint-Gervais;93310;93061
Le Raincy;93340;93062
Romainville;93230;93063
Rosny-sous-Bois;93110;93064
Saint-Denis;93200;93066
Saint-Ouen;93400;93070
Sevran;93270;93071
Stains;93240;93072
Tremblay-en-France;93290;93073
Vaujours;93410;93074
Villemomble;93250;93077
Villepinte;93420;93078
Villetaneuse;93430;93079
Ablon-sur-Seine;94480;94001
Alfortville;94140;94002
Arcueil;94110;94003
Boissy-Saint-Léger;94470;94004
Bonneuil-sur-Marne;94380;94011
Bry-sur-Marne;94360;94015
Cachan;94230;94016
Champigny-sur-Marne;94500;94017
Charenton-le-Pont;94220;94018
Chennevières-sur-Marne;94430;94019
Chevilly-Larue;94550;94021
Choisy-le-Roi;94600;94022
Créteil;94000;94028
Fontenay-sous-Bois;94120;94033
Fresnes;94260;94034
Gentilly;94250;94037
L' Haÿ-les-Roses;94240;94038
Ivry-sur-Seine;94200;94041
Joinville-le-Pont;94340;94042
Le Kremlin-Bicêtre;94270;94043
Limeil-Brévannes;94450;94044
Maisons-Alfort;94700;94046
Mandres-les-Roses;94520;94047
Marolles-en-Brie;94440;94048
Nogent-sur-Marne;94130;94052
Noiseau;94880;94053
Orly;94310;94054
Ormesson-sur-Marne;94490;94055
Périgny;94520;94056
Le Perreux-sur-Marne;94170;94058
Le Plessis-Trévise;94420;94059
La Queue-en-Brie;94510;94060
Rungis;94150;94065
Saint-Mandé;94160;94067
Saint-Maur-des-Fossés;94100;94068
Saint-Maurice;94410;94069
Santeny;94440;94070
Sucy-en-Brie;94370;94071
Thiais;94320;94073
Valenton;94460;94074
Villecresnes;94440;94075
Villejuif;94800;94076
Villeneuve-le-Roi;94290;94077
Villeneuve-Saint-Georges;94190;94078
Villiers-sur-Marne;94350;94079
Vincennes;94300;94080
Vitry-sur-Seine;94400;94081
Ableiges;95450;95002
Aincourt;95510;95008
Ambleville;95710;95011
Amenucourt;95510;95012
Andilly;95580;95014
Argenteuil;95100;95018
Arnouville;95400;95019
Arronville;95810;95023
Arthies;95420;95024
Asnières-sur-Oise;95270;95026
Attainville;95570;95028
Auvers-sur-Oise;95430;95039
Avernes;95450;95040
Baillet-en-France;95560;95042
Banthelu;95420;95046
Beauchamp;95250;95051
Beaumont-sur-Oise;95260;95052
Le Bellay-en-Vexin;95750;95054
Bellefontaine;95270;95055
Belloy-en-France;95270;95056
Bernes-sur-Oise;95340;95058
Berville;95810;95059
Bessancourt;95550;95060
Béthemont-la-Forêt;95840;95061
Bezons;95870;95063
Boisemont;95000;95074
Boissy-l'Aillerie;95650;95078
Bonneuil-en-France;95500;95088
Bouffémont;95570;95091
Bouqueval;95720;95094
Bray-et-Lû;95710;95101
Bréançon;95640;95102
Brignancourt;95640;95110
Bruyères-sur-Oise;95820;95116
Buhy;95770;95119
Butry-sur-Oise;95430;95120
Cergy;95000;95127
Champagne-sur-Oise;95660;95134
La Chapelle-en-Vexin;95420;95139
Charmont;95420;95141
Chars;95750;95142
Châtenay-en-France;95190;95144
Chaumontel;95270;95149
Chaussy;95710;95150
Chauvry;95560;95151
Chennevières-lès-Louvres;95380;95154
Chérence;95510;95157
Cléry-en-Vexin;95420;95166
Commeny;95450;95169
Condécourt;95450;95170
Cormeilles-en-Parisis;95240;95176
Cormeilles-en-Vexin;95830;95177
Courcelles-sur-Viosne;95650;95181
Courdimanche;95800;95183
Deuil-la-Barre;95170;95197
Domont;95330;95199
Eaubonne;95600;95203
Écouen;95440;95205
Enghien-les-Bains;95880;95210
Ennery;95300;95211
Épiais-lès-Louvres;95380;95212
Épiais-Rhus;95810;95213
Épinay-Champlâtreux;95270;95214
Éragny;95610;95218
Ermont;95120;95219
Ézanville;95460;95229
Fontenay-en-Parisis;95190;95241
Fosses;95470;95250
Franconville;95130;95252
Frémainville;95450;95253
Frémécourt;95830;95254
Frépillon;95740;95256
La Frette-sur-Seine;95530;95257
Frouville;95690;95258
Gadancourt;95450;95259
Garges-lès-Gonesse;95140;95268
Genainville;95420;95270
Génicourt;95650;95271
Gonesse;95500;95277
Goussainville;95190;95280
Gouzangrez;95450;95282
Grisy-les-Plâtres;95810;95287
Groslay;95410;95288
Guiry-en-Vexin;95450;95295
Haravilliers;95640;95298
Haute-Isle;95780;95301
Le Heaulme;95640;95303
Hédouville;95690;95304
Herblay;95220;95306
Hérouville;95300;95308
Hodent;95420;95309
L' Isle-Adam;95290;95313
Jagny-sous-Bois;95850;95316
Jouy-le-Moutier;95280;95323
Labbeville;95690;95328
Lassy;95270;95331
Livilliers;95300;95341
Longuesse;95450;95348
Louvres;95380;95351
Luzarches;95270;95352
Maffliers;95560;95353
Magny-en-Vexin;95420;95355
Mareil-en-France;95850;95365
Margency;95580;95369
Marines;95640;95370
Marly-la-Ville;95670;95371
Maudétour-en-Vexin;95420;95379
Menouville;95810;95387
Menucourt;95180;95388
Mériel;95630;95392
Méry-sur-Oise;95540;95394
Le Mesnil-Aubry;95720;95395
Moisselles;95570;95409
Montgeroult;95650;95422
Montigny-lès-Cormeilles;95370;95424
Montlignon;95680;95426
Montmagny;95360;95427
Montmorency;95160;95428
Montreuil-sur-Epte;95770;95429
Montsoult;95560;95430
Mours;95260;95436
Moussy;95640;95438
Nerville-la-Forêt;95590;95445
Nesles-la-Vallée;95690;95446
Neuilly-en-Vexin;95640;95447
Neuville-sur-Oise;95000;95450
Nointel;95590;95452
Noisy-sur-Oise;95270;95456
Nucourt;95420;95459
Omerville;95420;95462
Osny;95520;95476
Parmain;95620;95480
Le Perchay;95450;95483
Persan;95340;95487
Pierrelaye;95480;95488
Piscop;95350;95489
Le Plessis-Bouchard;95130;95491
Le Plessis-Gassot;95720;95492
Le Plessis-Luzarches;95270;95493
Pontoise;95000;95500
Presles;95590;95504
Puiseux-en-France;95380;95509
Puiseux-Pontoise;95650;95510
La Roche-Guyon;95780;95523
Roissy-en-France;95700;95527
Ronquerolles;95340;95529
Sagy;95450;95535
Saint-Brice-sous-Forêt;95350;95539
Saint-Clair-sur-Epte;95770;95541
Saint-Cyr-en-Arthies;95510;95543
Saint-Gervais;95420;95554
Saint-Gratien;95210;95555
Saint-Leu-la-Forêt;95320;95563
Saint-Martin-du-Tertre;95270;95566
Saint-Ouen-l'Aumône;95310;95572
Saint-Prix;95390;95574
Saint-Witz;95470;95580
Sannois;95110;95582
Santeuil;95640;95584
Sarcelles;95200;95585
Seraincourt;95450;95592
Seugy;95270;95594
Soisy-sous-Montmorency;95230;95598
Survilliers;95470;95604
Taverny;95150;95607
Théméricourt;95450;95610
Theuville;95810;95611
Le Thillay;95500;95612
Us;95450;95625
Vallangoujard;95810;95627
Valmondois;95760;95628
Vaudherland;95500;95633
Vauréal;95490;95637
Vémars;95470;95641
Vétheuil;95510;95651
Viarmes;95270;95652
Vienne-en-Arthies;95510;95656
Vigny;95450;95658
Villaines-sous-Bois;95570;95660
Villeron;95380;95675
Villers-en-Arthies;95510;95676
Villiers-Adam;95840;95678
Villiers-le-Bel;95400;95680
Villiers-le-Sec;95720;95682
Wy-dit-Joli-Village;95420;95690
